Location Names,GUIJA,FINCA LOS ANDES,CANDELARIA DE LA FRONTERA,PLANES DE MONTECRISTO,SANTA ANA-UNICAES,CONCEPCION QUEZALTEPEQUE,LAS PILAS,NUEVA CONCEPCION,LA PALMA,PROCAFE,SAN ANDRES
Location Ids,A15,A18,A27,A31,A37,G12,G13,G3,G4,L48,L4
Time,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion
1982-05-18 07:00:00,0,-999,-999,11.2,0,0,0,0,0,1.5,3.7
1982-05-19 07:00:00,0,-999,-999,3.5,0.7,15.6,0.5,5.2,31,0,12
1982-05-20 07:00:00,8.9,-999,-999,16.6,0,1.1,10,5.4,18.7,0,0.6
1982-05-21 07:00:00,10.3,-999,-999,39,0,22,21,27.5,17.6,75,0.8
1982-05-22 07:00:00,22.5,-999,-999,39.3,13,57.1,31.5,12.3,77.4,10,25.3
1982-05-23 07:00:00,3.3,-999,-999,40.4,13.6,24.7,21.7,17.5,23.8,0,4
1982-05-24 07:00:00,28.7,-999,-999,12.2,6.2,39.4,33.5,9.5,18,0,1.5
1982-05-25 07:00:00,28,-999,-999,44.5,4.9,3.9,8,9.5,20.6,0,1.8
1982-05-26 07:00:00,1.9,-999,-999,0.1,1.6,1,0.5,2.6,0,0,7.7
1982-05-27 07:00:00,0,-999,-999,0,0,0,0.5,3.8,8.6,0,0
1982-05-28 07:00:00,0,-999,-999,0,12.2,7.5,3.6,0.1,0,0,2.6
1982-05-29 07:00:00,12.5,-999,-999,21.7,1,24.1,10.3,6.6,18.3,0,0
1982-05-30 07:00:00,0.1,-999,-999,14.1,7.8,3.9,31,0.9,49.9,65,2.5
1982-05-31 07:00:00,34.5,-999,-999,31.2,30,14.2,32.5,5.1,50.2,0,15.5
1982-06-01 07:00:00,5.2,-999,-999,23.2,0,-999,8.4,0.6,0.9,0,0
1982-06-02 07:00:00,0,-999,-999,0,0,-999,0,0,0,0,0
1982-06-03 07:00:00,0,-999,-999,0,0,-999,0,0,0,0,0
1982-06-04 07:00:00,0,-999,-999,0,0,-999,0,0,7.7,5,2
1982-06-05 07:00:00,0.2,-999,-999,2.2,27,-999,2.5,17.9,5.8,15,35.8
1982-06-06 07:00:00,0,-999,-999,0.9,8.5,-999,0,0,0,20,13
1982-06-07 07:00:00,0.2,-999,-999,0,30,-999,13,7.5,1.8,30,25.5
1982-06-08 07:00:00,0,-999,-999,8.7,59.8,-999,38.5,2.3,14.1,30,95.6
1982-06-09 07:00:00,4,-999,-999,6.7,16.8,-999,0,27,0.6,0,45.6
1982-06-10 07:00:00,15.5,-999,-999,11,29.1,-999,6,34.8,22.8,3,30.6
1982-06-11 07:00:00,0,-999,-999,0,0.3,-999,0.8,12.7,1.7,0,7
1982-06-12 07:00:00,22.1,-999,-999,7.4,39.9,-999,7.5,22.3,5.7,40,31.5
1982-06-13 07:00:00,86.5,-999,-999,64.4,117,-999,36.5,87.5,38.6,10,20.7
1982-06-14 07:00:00,20.9,-999,-999,20.6,15.3,-999,10.5,5.4,14.9,10,4.8
1982-06-15 07:00:00,22.4,-999,-999,16.9,11.7,-999,12.9,14.8,17,5,16.2
1982-06-16 07:00:00,0.2,-999,-999,0.8,8,-999,0,11.6,1.8,10,3
1982-06-17 07:00:00,14.6,-999,-999,11.5,0.7,-999,7.7,3.2,7.4,0,3
1982-06-18 07:00:00,0,-999,-999,1.1,1.4,-999,7.5,1.9,6.2,0,0.6
1982-06-19 07:00:00,0,-999,-999,0,0,-999,0,0,0.7,0,0
1982-06-20 07:00:00,45.5,-999,-999,0.2,2.5,-999,0.5,8.3,1.1,40,5
1982-06-21 07:00:00,9.9,-999,-999,0,27.2,-999,0,4.2,0,5,22
1982-06-22 07:00:00,24.3,-999,-999,2.6,11.4,-999,21,8.3,24.1,0,14
1982-06-23 07:00:00,1.6,-999,-999,9.8,7.8,-999,2.4,60.8,6.7,40,5.8
1982-06-24 07:00:00,4.7,-999,-999,46.1,4,-999,36.6,15.7,9.6,10,3.6
1982-06-25 07:00:00,8.8,-999,-999,18.9,28.8,-999,7.4,13,49.4,0,2.5
1982-06-26 07:00:00,21.3,-999,-999,27.5,28.6,-999,34.6,4.7,38.7,10,48.6
1982-06-27 07:00:00,25.5,-999,-999,10.8,0,-999,10,23,16.3,5,0.8
1982-06-28 07:00:00,0,-999,-999,3.6,0.5,-999,1.5,0,1.9,5,2
1982-06-29 07:00:00,0.2,-999,-999,0,7,-999,0,5.3,0,0,1.4
1982-06-30 07:00:00,2,-999,-999,20.5,4.2,-999,0,0.3,14.1,0,0
1982-07-01 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-07-02 07:00:00,0,-999,-999,0,0,0,0,0,0,15,0
1982-07-03 07:00:00,0,-999,-999,0,0.8,5,0,0,0.1,0,17.1
1982-07-04 07:00:00,0,-999,-999,0,0,0,0,0,0,40,0
1982-07-05 07:00:00,1,-999,-999,2.9,4.5,1.5,7,5.5,5.2,0,28.9
1982-07-06 07:00:00,0,-999,-999,0,1,0,0,0.3,0.2,0,0
1982-07-07 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-07-08 07:00:00,0.5,-999,-999,0,21.6,1.1,0,0,1.1,0,32
1982-07-09 07:00:00,17.5,-999,-999,0,0,9.1,0.2,6.2,0,0,10.3
1982-07-10 07:00:00,2.2,-999,-999,0,4.3,0.7,0,2.9,6.7,0,0
1982-07-11 07:00:00,0,-999,-999,0,0,3.5,0,0,0,0,9.2
1982-07-12 07:00:00,0,-999,-999,0,0.3,17.4,0,8.2,0,10,25.6
1982-07-13 07:00:00,0,-999,-999,0.4,0.2,0,23,0,0.4,10,32
1982-07-14 07:00:00,0,-999,-999,0.5,0.8,0,0,0,0.3,0,0
1982-07-15 07:00:00,9.8,-999,-999,0,20.1,6.9,0.5,24.8,2.3,0,1.8
1982-07-16 07:00:00,1.5,-999,-999,40.1,20,3.3,15,19.2,7.6,30,4.9
1982-07-17 07:00:00,4,-999,-999,8.5,16.8,19.4,18.5,16.8,13.4,0,22.4
1982-07-18 07:00:00,0.3,-999,-999,10.7,5.9,10.3,1,1.2,3.1,30,2.5
1982-07-19 07:00:00,17.9,-999,-999,16.7,4.1,22.1,15,4.6,25.5,0,22.5
1982-07-20 07:00:00,4.4,-999,-999,23.7,0.8,5.2,9.5,1.3,2.5,45,6
1982-07-21 07:00:00,2.7,-999,-999,0,17.9,8.9,0.8,5.2,1,0,50
1982-07-22 07:00:00,0.2,-999,-999,22,0,0,5.3,0,2,0,0
1982-07-23 07:00:00,0.5,-999,-999,3,0,13,14.7,2.7,14.2,0,0.3
1982-07-24 07:00:00,0,-999,-999,0,4.8,0,1,0,6.7,0,22.3
1982-07-25 07:00:00,22.6,-999,-999,0,19.4,47,0.5,28.4,0,0,15.7
1982-07-26 07:00:00,0,-999,-999,0,0,2.7,0,0,0,0,0.1
1982-07-27 07:00:00,0,-999,-999,0,0,0,1,0,0,0,0
1982-07-28 07:00:00,0,-999,-999,0,0,0.2,2,0,0.4,80,0
1982-07-29 07:00:00,2.6,-999,-999,3,15.6,2.5,1.5,7.1,1.2,0,22
1982-07-30 07:00:00,0.4,-999,-999,0.8,3.4,0.3,1.5,0,0.4,60,12.6
1982-07-31 07:00:00,26.5,-999,-999,14.3,48.4,13.2,19,34.4,14.5,40,56.7
1982-08-01 07:00:00,36.4,-999,-999,67.4,2.6,15.8,18.5,3.7,23.9,0,5.9
1982-08-02 07:00:00,0,-999,-999,0,0,0,0,1.3,3.4,60,0
1982-08-03 07:00:00,5.8,-999,-999,8.9,27.5,4.4,13,14.8,5,50,10.8
1982-08-04 07:00:00,1.1,-999,-999,4.6,4.4,58.7,8,1.1,2.6,10,43.8
1982-08-05 07:00:00,0,-999,-999,0,1.4,4,0,3.4,0,10,14.5
1982-08-06 07:00:00,0,-999,-999,0,0,0,1,0,0,0,6.4
1982-08-07 07:00:00,0,-999,-999,0,0,3.6,0,2.2,0.3,0,0
1982-08-08 07:00:00,1.4,-999,-999,0,0,0,0,0,0,0,0
1982-08-09 07:00:00,0,-999,-999,0,0,0,0,0,0,10,0
1982-08-10 07:00:00,5.5,-999,-999,0,21.1,0.3,0.2,9.5,7.1,0,14.8
1982-08-11 07:00:00,3.5,-999,-999,0,4,15.2,0,15.3,0,0,1.5
1982-08-12 07:00:00,0,-999,-999,0,7.7,0,0.2,14.2,0,0,8.8
1982-08-13 07:00:00,16.4,-999,-999,0,1.6,0,0,0,2.9,0,0
1982-08-14 07:00:00,0,-999,-999,0,0,0,0,0,0,15,0
1982-08-15 07:00:00,0,-999,-999,0,0.3,0,0,0,0,20,0
1982-08-16 07:00:00,3,-999,-999,5.2,7.7,39.4,9,10.3,15.2,0,24
1982-08-17 07:00:00,15.8,-999,-999,25.6,1,1.2,23,4.3,29.7,0,3
1982-08-18 07:00:00,7,-999,-999,0,35.5,2.4,0,11.4,0.3,35,0
1982-08-19 07:00:00,0,-999,-999,10.7,0.9,12.7,8.8,2.8,39.4,0,16.5
1982-08-20 07:00:00,11.8,-999,-999,7.9,3.8,9.7,11.5,1,16.7,0,4.6
1982-08-21 07:00:00,0,-999,-999,0,2.5,0,0,0,0,0,0
1982-08-22 07:00:00,0.5,-999,-999,0,0,9.8,0,0,0,0,0
1982-08-23 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-08-24 07:00:00,0,-999,-999,0.2,0,0,0.6,0,10.4,20,0
1982-08-25 07:00:00,0,-999,-999,0,0,0,1.8,0,0,0,0
1982-08-26 07:00:00,0,-999,-999,2.9,0,0,1.5,0,0,0,0
1982-08-27 07:00:00,72.6,-999,-999,10.4,32,35.6,7.5,11.2,2.4,0,10.3
1982-08-28 07:00:00,0.6,-999,-999,1.9,0,0,0,0,0.2,5,0
1982-08-29 07:00:00,0,-999,-999,0,0,0,0,0,0,15,0.8
1982-08-30 07:00:00,0,-999,-999,0,14.8,0,0,3.4,0,0,1.5
1982-08-31 07:00:00,0,-999,-999,0.5,0,0,0,0,0,10,0
1982-09-01 07:00:00,0,-999,-999,2.1,0,0,0.3,0,0,30,10.8
1982-09-02 07:00:00,0,-999,-999,0,24.7,17.9,0,0,0,20,19.5
1982-09-03 07:00:00,0.6,-999,-999,0,7,5.2,0,28.5,0,0,50.4
1982-09-04 07:00:00,0,-999,-999,0,0,4.1,5,13,18.7,20,0.7
1982-09-05 07:00:00,0.2,-999,-999,0,3,1.3,0,0.8,0,10,7.6
1982-09-06 07:00:00,3.2,-999,-999,0,50,0.4,0,1.5,0,0,9.3
1982-09-07 07:00:00,0,-999,-999,0,9.2,1.4,0,17.9,0,25,19.6
1982-09-08 07:00:00,4.3,-999,-999,9.6,6.2,11.8,17,0.9,20.1,30,2
1982-09-09 07:00:00,0.1,-999,-999,22.5,11,0,1.8,6.3,4.7,0,11.2
1982-09-10 07:00:00,13.8,-999,-999,28.5,0,11,14.5,50.9,7.6,0,0
1982-09-11 07:00:00,6.3,-999,-999,29.7,0,19.2,24,21,19.3,0,9.6
1982-09-12 07:00:00,1.8,-999,-999,1.9,23.3,34.5,2,32.7,30.2,30,1
1982-09-13 07:00:00,12.7,-999,-999,54.1,30,32.8,20,53.5,53.1,40,24.4
1982-09-14 07:00:00,8,-999,-999,5.1,2,0,0,1.2,15.5,0,3.5
1982-09-15 07:00:00,8,-999,-999,8.8,48.5,18.4,5.5,18.1,1.3,30,3
1982-09-16 07:00:00,0.7,-999,-999,1.9,3.5,6.7,1.9,7.6,3,0,9
1982-09-17 07:00:00,2,-999,-999,6.1,2.9,3.4,4.3,2.2,2.4,75,12.6
1982-09-18 07:00:00,70.2,-999,-999,14.8,12,20.6,21.5,45.9,23.3,340,17.4
1982-09-19 07:00:00,27.4,-999,-999,39.8,90,59.7,72.8,72.6,43.2,160,90.5
1982-09-20 07:00:00,31.3,-999,-999,83.3,130,53,67,43.6,58,10,41.3
1982-09-21 07:00:00,1.2,-999,-999,3.2,1.9,0.9,3.6,0.2,0.4,0,3
1982-09-22 07:00:00,0.5,-999,-999,6.8,0,14.1,20.6,1.7,53.6,35,0
1982-09-23 07:00:00,2.2,-999,-999,29.6,0.8,12.1,19.6,4.7,22.5,0,1
1982-09-24 07:00:00,1.7,-999,-999,0,1.6,0,0,0.3,0.1,40,4.5
1982-09-25 07:00:00,0.5,-999,-999,0.6,0.2,37.4,2.2,6.5,24.8,35,4.7
1982-09-26 07:00:00,19,-999,-999,104.2,30.3,0,15,6.3,41.6,0,0
1982-09-27 07:00:00,3.5,-999,-999,88.7,14.5,9.8,35,3.7,18,5,2.3
1982-09-28 07:00:00,14.8,-999,-999,12.2,7.8,0.1,37,0.1,19.1,5,0.2
1982-09-29 07:00:00,4.4,-999,-999,3,1.4,4.7,4,0.5,5.2,0,4.2
1982-09-30 07:00:00,6.7,-999,-999,66,0,10.7,4.5,3.8,28.3,40,0
1982-10-01 07:00:00,0.5,-999,-999,105.5,0,12,34,43.1,20.1,5,2.5
1982-10-02 07:00:00,0,-999,-999,2.3,0.8,13.8,0.5,3.8,2.9,10,0
1982-10-03 07:00:00,5,-999,-999,2.9,7.8,5.9,0,4.1,2.3,0,0.3
1982-10-04 07:00:00,8,-999,-999,32.1,9.5,22.8,6.5,4,8.7,10,1.7
1982-10-05 07:00:00,10.5,-999,-999,33.8,20,0.7,40,1.3,57.5,0,3.8
1982-10-06 07:00:00,0,-999,-999,2.8,0.5,0.6,11,0.2,27.5,20,4.7
1982-10-07 07:00:00,23.5,-999,-999,11.1,16,2.4,0,2.9,32.7,10,26
1982-10-08 07:00:00,61.5,-999,-999,17.4,8.7,0.8,1.1,12.8,15.6,0,6.8
1982-10-09 07:00:00,0.4,-999,-999,22.7,0,0.7,4.5,0,17.23,0,0
1982-10-10 07:00:00,19.1,-999,-999,9.4,10.6,19.5,2.2,29.1,3.5,0,3.7
1982-10-11 07:00:00,1,-999,-999,0,0.2,1.8,0,0,0,0,52.5
1982-10-12 07:00:00,0,-999,-999,0.2,0,0,0,0,0,0,0
1982-10-13 07:00:00,15.8,-999,-999,1.6,1,3.7,0,3.6,1.4,10,0
1982-10-14 07:00:00,1,-999,-999,0.3,0,32.6,15.7,0.5,22.7,20,0
1982-10-15 07:00:00,5.2,-999,-999,0.7,39,33.3,0,12.3,0.4,0,13.5
1982-10-16 07:00:00,6.1,-999,-999,9,28.2,7.9,1,0.8,18.6,0,2
1982-10-17 07:00:00,0,-999,-999,0,0,2.4,60.3,0,0,0,0
1982-10-18 07:00:00,0,-999,-999,0,0,0,0,0,0,0,1
1982-10-19 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-10-20 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-10-21 07:00:00,0,-999,-999,0.2,0,0,0,0,0,0,0
1982-10-22 07:00:00,0,-999,-999,0,0,0,0.5,0,0,0,0
1982-10-23 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-10-24 07:00:00,0,-999,-999,0,0,0,0.5,0,0,0,0
1982-10-25 07:00:00,0,-999,-999,0.5,0,0,0,0,0,0,0
1982-10-26 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-10-27 07:00:00,0,-999,-999,0.6,0,0,0,0,0,0,0
1982-10-28 07:00:00,0,-999,-999,0.7,0,0,0.3,0,0,0,0
1982-10-29 07:00:00,4.2,-999,-999,0,0,4.2,0,6.3,2.8,10,0
1982-10-30 07:00:00,0,-999,-999,0,0,0.6,0,0,0,0,0.6
1982-10-31 07:00:00,0,-999,-999,0,0,2.8,1.5,0,0,0,4.3
1982-11-01 07:00:00,0,-999,-999,0,0,0.8,1,3.8,0,20,1.5
1982-11-02 07:00:00,0,-999,-999,0,30.1,3.5,0,7.9,7.5,0,12.2
1982-11-03 07:00:00,42.3,-999,-999,23.6,50,77.6,9,14.2,16.7,0,79
1982-11-04 07:00:00,0.4,-999,-999,21.1,0,0,9.5,0,36.2,0,0
1982-11-05 07:00:00,0,-999,-999,0,0.2,0.3,2.7,0,0.2,0,0
1982-11-06 07:00:00,0,-999,-999,0,0,0,0.5,0,0,0,0
1982-11-07 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-11-08 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-11-09 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-11-10 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-11-11 07:00:00,0,-999,-999,0.5,0,0,0.5,0,0,0,0
1982-11-12 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-11-13 07:00:00,0,-999,-999,1,0,0,0,0,0,0,0
1982-11-14 07:00:00,0,-999,-999,1.3,0,0,0.5,0,0,0,0
1982-11-15 07:00:00,0,-999,-999,1.2,0,0,0,0,0,0,0
1982-11-16 07:00:00,0,-999,-999,1.2,0,0,0,0,0,0,0
1982-11-17 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-11-18 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-11-19 07:00:00,0,-999,-999,1.7,0,0,0,0,0,0,0
1982-11-20 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-11-21 07:00:00,0.4,-999,-999,0,0,0,0,0,2.4,0,0
1982-11-22 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-11-23 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-11-24 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-11-25 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-11-26 07:00:00,0,-999,-999,0,0,1,0,0,0,0,0
1982-11-27 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-11-28 07:00:00,0,-999,-999,0,1,21.9,0,1.5,0,0,5.6
1982-11-29 07:00:00,0,-999,-999,0,7.8,0.1,0,3.7,0,0,1
1982-11-30 07:00:00,0,-999,-999,0,0.4,0,0,0,0,0,2.2
1982-12-01 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-02 07:00:00,0,-999,-999,0,0.2,0.7,0.5,1.6,0.1,0,0.3
1982-12-03 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-04 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-05 07:00:00,0,-999,-999,0,0,15,3.5,2.6,2.3,0,41
1982-12-06 07:00:00,0,-999,-999,0,4.4,34,3.3,0,4.5,0,8.9
1982-12-07 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-08 07:00:00,0,-999,-999,0.4,0,0,0,0,0,0,0
1982-12-09 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-10 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-11 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-12 07:00:00,0,-999,-999,0.3,0,0,0,0,0,0,0
1982-12-13 07:00:00,0,-999,-999,1.5,0,0,0,0,0,0,0
1982-12-14 07:00:00,0,-999,-999,0.6,0,0,0,0,0,0,0
1982-12-15 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-16 07:00:00,0,-999,-999,0.3,0,0,0,0,0,0,0
1982-12-17 07:00:00,0,-999,-999,5.7,0,0,1.6,0,0,0,0
1982-12-18 07:00:00,0,-999,-999,0.3,0,0,0,0,0,0,0
1982-12-19 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-20 07:00:00,0,-999,-999,2.2,0,0,0,0,0,0,0
1982-12-21 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-22 07:00:00,0,-999,-999,0.2,0,0,0,0,0,0,0
1982-12-23 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-24 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-25 07:00:00,0,-999,-999,0,0,0.1,0,0,0,0,0
1982-12-26 07:00:00,2.6,-999,-999,0.2,0,0,0,0,6.1,0,0
1982-12-27 07:00:00,0,-999,-999,0,0,8,0,0,0,0,0
1982-12-28 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-29 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-30 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1982-12-31 07:00:00,0,-999,-999,0,0,0,0,0,0,0,0
1983-01-01 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-02 07:00:00,0,0,-999,0.2,0,0,0,0,0,0,0
1983-01-03 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-04 07:00:00,0,0,-999,1.2,0,0,4.6,0,0,0,0
1983-01-05 07:00:00,0,0,-999,0.8,0,0,1.5,0,0,0,0
1983-01-06 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-07 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-08 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-09 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-10 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-11 07:00:00,0,0,-999,0.4,0,0,0,0,0,0,0
1983-01-12 07:00:00,0,0,-999,5.4,0,0,1.6,0,0,0,0
1983-01-13 07:00:00,0,0,-999,0.5,0,0,0,0,0,0,0
1983-01-14 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-15 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-16 07:00:00,0,0,-999,0.4,0,0,0,0,0,0,0
1983-01-17 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-18 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-19 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-20 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-21 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-22 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-23 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-24 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-25 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-26 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-27 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-28 07:00:00,0,0,-999,0.4,0,0,0,0,0,0,0
1983-01-29 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-30 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-01-31 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-01 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-02 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-03 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-04 07:00:00,0,0,-999,1.1,0,0,0.5,0,0,0,0
1983-02-05 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-06 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-07 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-08 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-09 07:00:00,0,0,-999,0,0,0,0,0,0.2,0,0
1983-02-10 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-11 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-12 07:00:00,0,0,-999,2.1,0,0,0,0,0,0,0
1983-02-13 07:00:00,0.6,1.5,-999,0,0.8,0,0.4,0,0.1,0,0
1983-02-14 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-15 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-16 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-17 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-18 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-19 07:00:00,0,1.2,-999,0,0,0,0,0,0,0,0
1983-02-20 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-21 07:00:00,0,0.5,-999,3.8,0,0,0.8,0,0.7,0,0
1983-02-22 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-23 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-24 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-02-25 07:00:00,0,0,-999,0,0,0.8,5,0,0,5,0
1983-02-26 07:00:00,1.8,1.2,-999,3.8,0.5,0,0,0,0,5,7
1983-02-27 07:00:00,3.2,0,-999,8.4,0.5,0.2,3.2,0.1,0.4,0,0
1983-02-28 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-01 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-02 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-03 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-04 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-05 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-06 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-07 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-08 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-09 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-10 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-11 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-12 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-13 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-14 07:00:00,0,0.1,-999,0,0.3,0,0,0,0.1,1,0
1983-03-15 07:00:00,17,29.4,-999,39.4,13.2,5.3,8,0,25.1,9,3.5
1983-03-16 07:00:00,0,0.9,-999,0,0,0,0,7,0,3,4
1983-03-17 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-18 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-19 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-20 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-21 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-22 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-23 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-24 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-25 07:00:00,0.7,0,-999,0.8,0,0,2,0,2.4,0,0
1983-03-26 07:00:00,33,0,-999,18,0,0.5,16.7,19,51,0,0.6
1983-03-27 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-28 07:00:00,11.6,0,-999,0,0,0,0,0,0,0,0
1983-03-29 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-03-30 07:00:00,0,0.2,-999,0,0,0,0,0,0,0,0
1983-03-31 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-04-01 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-04-02 07:00:00,0,0,-999,2.4,0,0,0,0,0,0,0.2
1983-04-03 07:00:00,0,0,-999,0,0,1.9,1,0,3.7,0,0
1983-04-04 07:00:00,10.4,10.2,-999,0.2,1,25.3,13.5,13.3,10.9,0,0
1983-04-05 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
1983-04-06 07:00:00,0,0,-999,0,0,0.1,0,0,0.4,0,0
1983-04-07 07:00:00,0,0,-999,0,0,0.1,0,0,0.3,0,0
1983-04-08 07:00:00,0,0,-999,0,0,0,0,0,3.4,0,0
1983-04-09 07:00:00,0,0,-999,0,0,0,0,0,0,0,0
