Location Names,GUAJOYO,CERRONG,CINCON,QUINCED
Location Ids,CH1,CH4,CH2,CH3
Time,Discharge,Discharge,Discharge,Discharge
2023-05-07 17:00:00,35.16,251.91,253.14,107.52
2023-05-07 16:00:00,34.08,  0.31,156.71,116.36
2023-05-07 15:00:00, 1.78,  0.31, 96.44, 92.48
2023-05-07 14:00:00, 1.78,  0.31,133.71, 76.47
2023-05-07 13:00:00, 4.72,  0.31,232.25,162.20
2023-05-07 12:00:00,30.67,  0.31,264.58,203.17
2023-05-07 11:00:00, 1.78,  0.31,  0.00, 29.00
2023-05-07 10:00:00, 1.78,  0.31,  0.00, 27.45
2023-05-07 09:00:00, 1.78,  0.31,  0.00, 53.23
2023-05-07 08:00:00, 1.78,  0.31,  0.21, 54.79
2023-05-07 07:00:00, 1.78,  0.31, 96.20, 85.63
2023-05-07 06:00:00, 1.78,  0.31,137.83, 86.39
2023-05-07 05:00:00, 1.78,  0.31,151.25, 97.81
2023-05-07 04:00:00, 3.69,  0.31,150.96, 99.39
2023-05-07 03:00:00,35.84,  0.31,146.63, 92.75
2023-05-07 02:00:00,35.79,  0.31,147.26, 95.36
2023-05-07 01:00:00,36.14,  0.31,141.17, 89.39
2023-05-07 00:00:00,35.83, 15.56, 11.66, 96.98
2023-05-06 23:00:00,35.78,302.06,  3.72, 99.69
2023-05-06 22:00:00,35.86,634.66,249.77, 94.19
2023-05-06 21:00:00,35.84,640.26,300.36,180.08
2023-05-06 20:00:00,35.36,502.56,300.29,245.04
2023-05-06 19:00:00,36.37,314.76,300.18,223.39
2023-05-06 18:00:00,35.71,265.86,300.19,193.25
2023-05-06 17:00:00,35.61,182.36,281.35,181.65
2023-05-06 16:00:00,36.09, 14.96,178.30,192.36
2023-05-06 15:00:00,35.85,  0.86,102.64,106.97
2023-05-06 14:00:00,35.80,  0.86,  5.68, 92.42
2023-05-06 13:00:00,35.67,  0.86,  0.00, 88.25
2023-05-06 12:00:00,35.74,  0.86,  0.00, 98.89
2023-05-06 11:00:00, 5.37,  0.86,  6.64,104.61
2023-05-06 10:00:00, 1.78,  0.86,137.73, 97.36
2023-05-06 09:00:00, 1.78,  0.86,149.41, 89.95
2023-05-06 08:00:00, 1.78,  0.86,149.31, 88.16
2023-05-06 07:00:00, 1.78,  0.86,143.59, 94.21
2023-05-06 06:00:00, 1.78,  0.86, 96.23, 87.12
2023-05-06 05:00:00, 1.78,  0.86,  3.12,113.39
2023-05-06 04:00:00, 1.78,  0.86,  0.00, 91.66
2023-05-06 03:00:00, 1.78,  0.86,  0.00, 92.57
2023-05-06 02:00:00, 1.78,  0.86,  0.00, 98.54
2023-05-06 01:00:00, 1.78, 64.46,  0.00, 88.63
2023-05-06 00:00:00, 1.78,292.51,  0.00, 92.80
2023-05-05 23:00:00,34.54,314.11, 36.12,102.75
2023-05-05 22:00:00,35.93,313.41,300.74,102.71
2023-05-05 21:00:00,35.88,326.21,301.96,110.63
2023-05-05 20:00:00,35.96,401.71,302.02,114.40
2023-05-05 19:00:00,35.96,345.81,301.99,164.94
2023-05-05 18:00:00,35.57,306.41,293.09,209.44
2023-05-05 17:00:00,36.07,284.31,252.13,197.14
2023-05-05 16:00:00,36.06,309.31,152.29,284.97
2023-05-05 15:00:00,35.96,287.81,149.80,259.44
2023-05-05 14:00:00,35.89,152.01,149.69,181.44
2023-05-05 13:00:00,35.95, 15.51,149.68,179.73
2023-05-05 12:00:00,35.85,  0.91,149.65,205.43
2023-05-05 11:00:00, 5.95,  0.91,149.69,190.20
2023-05-05 10:00:00, 1.78,  0.91,149.64,172.62
2023-05-05 09:00:00, 1.78,  0.91,144.03,172.06
2023-05-05 08:00:00, 1.78,  0.91, 96.00,171.56
2023-05-05 07:00:00, 1.78,  0.91,  5.54,160.25
2023-05-05 06:00:00, 1.78,  0.91,  0.00,103.85
2023-05-05 05:00:00, 1.78,  0.91,  0.00,109.83
2023-05-05 04:00:00, 1.78,  0.91,  0.00, 96.98
2023-05-05 03:00:00, 1.78,  0.91,  0.00, 94.44
2023-05-05 02:00:00, 1.78,  0.91,  0.00,105.33
2023-05-05 01:00:00, 1.78,  0.91,  0.00,122.46
2023-05-05 00:00:00, 1.78,  0.31,  0.00,105.13
2023-05-04 23:00:00,34.65,196.91,  8.65,180.94
2023-05-04 22:00:00,35.74,314.21,267.18,264.21
2023-05-04 21:00:00,36.03,314.21,284.40,272.18
2023-05-04 20:00:00,35.71,313.51,271.35,265.27
2023-05-04 19:00:00,36.09,313.51,260.83,266.93
2023-05-04 18:00:00,35.89,313.51,243.93,266.77
2023-05-04 17:00:00,35.36,313.51,291.47,283.55
2023-05-04 16:00:00,35.45,248.11,263.19,203.85
2023-05-04 15:00:00,35.41,248.11,157.81,190.59
2023-05-04 14:00:00,35.39,241.31,110.08,103.82
2023-05-04 13:00:00,35.35,241.31,  0.00, 93.69
2023-05-04 12:00:00,35.34,216.11,  0.00, 98.24
2023-05-04 11:00:00,33.59,141.71, 11.11, 98.19
2023-05-04 10:00:00, 1.78,  0.31,140.21, 98.54
2023-05-04 09:00:00, 1.78,  0.31,149.70, 95.02
2023-05-04 08:00:00, 1.78,  0.31,124.28, 91.32
2023-05-04 07:00:00, 1.78,  0.31, 93.80, 87.57
2023-05-04 06:00:00, 1.78,  0.31,  0.00,101.95
2023-05-04 05:00:00, 1.78,  0.31,  0.00, 93.11
2023-05-04 04:00:00, 1.78,  0.31,  0.00, 96.60
2023-05-04 03:00:00, 1.78,  0.31,  0.00, 93.70
2023-05-04 02:00:00, 1.78,  0.31,  0.00, 94.53
2023-05-04 01:00:00, 1.78, 20.71,  0.00, 92.92
2023-05-04 00:00:00, 5.77,310.61,  0.00, 92.79
2023-05-03 23:00:00,34.69,314.11,  2.49,165.50
2023-05-03 22:00:00,34.67,314.11,242.38,177.49
2023-05-03 21:00:00,34.56,313.41,299.26,186.78
2023-05-03 20:00:00,26.39,313.41,263.83,258.45
2023-05-03 19:00:00, 1.78,313.41,272.08,255.24
2023-05-03 18:00:00,23.59,312.81,194.33,265.32
2023-05-03 17:00:00,34.27,344.06,195.50,263.25
2023-05-03 16:00:00,12.10,287.81,151.18,266.82
2023-05-03 15:00:00, 1.78,155.31,151.15,184.86
2023-05-03 14:00:00, 1.78,118.71,150.73,166.93
2023-05-03 13:00:00, 1.78,  0.91,116.61,137.73
2023-05-03 12:00:00, 1.78,  0.91,144.16,131.43
2023-05-03 11:00:00, 1.78,  0.91,146.10,138.72
2023-05-03 10:00:00, 1.78,  0.91,146.38,135.46
2023-05-03 09:00:00, 1.78,  0.91,140.81,142.19
2023-05-03 08:00:00, 3.41,  0.91, 96.54,101.88
2023-05-03 07:00:00,34.85,  0.91, 98.42, 86.52
2023-05-03 06:00:00,35.13, 50.91,  3.75,104.65
2023-05-03 05:00:00,35.18, 50.91,  0.00,101.07
2023-05-03 04:00:00,34.73, 50.91,  0.00, 90.11
2023-05-03 03:00:00,35.20, 50.91,  0.00, 86.58
2023-05-03 02:00:00,34.74, 50.91,  0.00, 94.47
2023-05-03 01:00:00,35.56,100.91,  0.00,112.58
2023-05-03 00:00:00,35.05,100.91,  0.00,176.70
2023-05-02 23:00:00,34.89,100.91, 28.63,270.69
2023-05-02 22:00:00,35.08,100.91,258.67,262.07
2023-05-02 21:00:00,34.94,100.91,301.34,279.57
2023-05-02 20:00:00,35.04,150.91,301.27,280.19
2023-05-02 19:00:00,34.99,150.91,301.36,255.21
2023-05-02 18:00:00,34.98,150.91,301.22,271.83
2023-05-02 17:00:00,34.80,150.91,301.07,280.48
2023-05-02 16:00:00,34.61,150.91,300.95,278.43
2023-05-02 15:00:00,34.56,150.91,300.81,299.28
2023-05-02 14:00:00,34.57,150.91,234.96,219.76
2023-05-02 13:00:00,34.56,150.91,100.38,183.63
2023-05-02 12:00:00,32.57,150.91,129.41,179.18
2023-05-02 11:00:00, 1.78,150.91,149.62,193.81
2023-05-02 10:00:00, 1.78,150.91,149.67,193.98
2023-05-02 09:00:00, 1.78,150.91,140.93,188.47
2023-05-02 08:00:00, 1.78,150.91, 97.54,193.01
2023-05-02 07:00:00, 1.78,150.91,107.45,193.73
2023-05-02 06:00:00, 1.78,150.91,  2.83,121.90
2023-05-02 05:00:00, 1.78,150.91,  0.00,115.77
2023-05-02 04:00:00, 1.78,150.91,  0.00, 97.50
2023-05-02 03:00:00, 1.78,150.91,  0.00, 96.00
2023-05-02 02:00:00, 1.78,150.91,  0.00, 97.36
2023-05-02 01:00:00, 1.78,150.91,  0.00, 99.69
2023-05-02 00:00:00,33.66,150.31,  0.29,156.61
2023-05-01 23:00:00,34.93,150.31,103.80,175.98
2023-05-01 22:00:00,34.81,150.31,232.98,264.52
2023-05-01 21:00:00,34.98,150.31,264.50,268.82
2023-05-01 20:00:00,35.03,150.31,264.66,268.05
2023-05-01 19:00:00,34.85,150.31,264.76,255.45
2023-05-01 18:00:00,34.85,150.31,264.84,170.70
2023-05-01 17:00:00,34.86,150.31,251.62, 82.19
2023-05-01 16:00:00,35.01,150.31,228.63, 67.03
2023-05-01 15:00:00,34.89,150.31,228.53, 70.72
2023-05-01 14:00:00,10.53,150.31,127.57, 37.90
2023-05-01 13:00:00, 1.78,150.31,  2.79, 29.87
2023-05-01 12:00:00, 1.78,150.31,  0.00, 37.23
2023-05-01 11:00:00, 1.78,150.31,  0.00, 39.54
2023-05-01 10:00:00, 1.78,150.31,  0.00, 32.32
2023-05-01 09:00:00, 1.78,150.31,  0.00, 32.20
2023-05-01 08:00:00, 1.78,150.31,  0.00, 35.47
2023-05-01 07:00:00, 1.78,150.31,  0.00, 26.75
2023-05-01 06:00:00, 1.78,150.31,  0.00, 31.69
2023-05-01 05:00:00, 1.78,150.31,  0.00, 40.82
2023-05-01 04:00:00, 1.78,150.31,  0.00, 56.59
2023-05-01 03:00:00,30.84,150.31,  0.00, 58.08
2023-05-01 02:00:00,35.23,150.31,  0.00, 58.93
2023-05-01 01:00:00,35.02,150.31,  0.00, 74.15
2023-05-01 00:00:00,34.91,150.31, 10.17,165.44
2023-04-30 23:00:00,34.83,150.31,146.49,178.77
2023-04-30 22:00:00,34.86,150.31,297.11,186.38
2023-04-30 21:00:00,34.84,150.31,300.88,184.86
2023-04-30 20:00:00,34.84,150.31,301.13,189.75
2023-04-30 19:00:00,34.83,150.31,275.48,186.59
2023-04-30 18:00:00,33.68,150.31,230.28, 99.44
2023-04-30 17:00:00, 1.78,150.31,165.68,118.59
2023-04-30 16:00:00, 1.78,150.31, 28.02, 98.39
2023-04-30 15:00:00, 1.78,150.31,  0.00, 29.70
2023-04-30 14:00:00, 1.78,150.31,  0.00,  0.02
2023-04-30 13:00:00, 1.78,150.31,  0.00,  0.02
2023-04-30 12:00:00, 1.78,150.31,  0.00,  0.02
2023-04-30 11:00:00, 1.78,150.31,  0.00,  0.02
2023-04-30 10:00:00, 1.78,150.31,  0.00,  0.02
2023-04-30 09:00:00, 1.78,150.31,  0.00,  0.02
2023-04-30 08:00:00, 1.78,150.31,  0.00,  0.02
2023-04-30 07:00:00,34.35,150.31,  0.00, 91.58
2023-04-30 06:00:00,35.54,150.31,  0.00,105.71
2023-04-30 05:00:00,35.46,150.31,  6.72, 98.89
2023-04-30 04:00:00,35.47,150.31,138.41, 85.94
2023-04-30 03:00:00,35.45,150.31,142.51, 74.25
2023-04-30 02:00:00,35.40,150.31,142.39, 83.77
2023-04-30 01:00:00,35.24,150.31,139.25, 92.13
2023-04-30 00:00:00,35.76,150.91,  3.17,170.71
2023-04-29 23:00:00,35.35,150.91,  4.72,192.93
2023-04-29 22:00:00,35.55,150.91,233.93,201.03
2023-04-29 21:00:00,35.36,150.91,296.86,274.24
2023-04-29 20:00:00,35.69,150.91,298.75,287.23
2023-04-29 19:00:00,35.50,150.91,281.63,225.07
2023-04-29 18:00:00,34.72,150.91,256.46,204.67
2023-04-29 17:00:00, 1.78,150.91,135.74,170.99
2023-04-29 16:00:00, 1.78,150.91, 38.15,189.84
2023-04-29 15:00:00, 1.78,150.91,  0.00,145.76
2023-04-29 14:00:00, 1.78,150.91,  0.00,120.92
2023-04-29 13:00:00, 1.78,150.91,  0.00, 90.17
2023-04-29 12:00:00, 1.78,150.91,  0.00,126.35
2023-04-29 11:00:00, 1.78,150.91,  0.00,168.41
2023-04-29 10:00:00, 1.78,150.91,  0.00,177.23
2023-04-29 09:00:00, 1.78,150.91, 54.17,167.92
2023-04-29 08:00:00,21.09,150.91,132.11,170.33
2023-04-29 07:00:00,35.84,150.91,145.02,198.25
2023-04-29 06:00:00,30.91,150.91,130.76,180.40
2023-04-29 05:00:00,31.15,150.91, 94.77,181.62
2023-04-29 04:00:00,35.75,150.91,  0.00,182.81
2023-04-29 03:00:00,35.85,150.91,  0.00,175.66
2023-04-29 02:00:00,35.90,150.91,  0.00,182.39
2023-04-29 01:00:00,35.77,150.91,  0.00,171.57
2023-04-29 00:00:00,35.90,150.91,  0.00,155.84
2023-04-28 23:00:00,35.50,150.91,  5.12,177.12
2023-04-28 22:00:00,36.24,150.91,246.15,171.72
2023-04-28 21:00:00,35.55,150.91,296.91,192.91
2023-04-28 20:00:00,35.68,150.91,296.92,203.34
2023-04-28 19:00:00,36.17,150.91,269.99,191.61
2023-04-28 18:00:00,35.63,150.91,267.77,197.95
2023-04-28 17:00:00,35.89,100.91,236.62,183.02
2023-04-28 16:00:00,36.05,100.91,228.40,167.07
2023-04-28 15:00:00,35.83,100.91,151.72,193.59
2023-04-28 14:00:00,36.84,100.91,116.86,186.68
2023-04-28 13:00:00,36.82,100.91, 97.06,157.63
2023-04-28 12:00:00,34.22,100.91, 96.99,182.11
2023-04-28 11:00:00,35.01,100.91, 27.48,193.57
2023-04-28 10:00:00, 1.78,100.91,142.71,155.73
2023-04-28 09:00:00, 1.78,100.91,150.75,196.70
2023-04-28 08:00:00, 1.78, 50.91,150.77,165.43
2023-04-28 07:00:00, 1.78, 50.91,150.81,147.30
2023-04-28 06:00:00, 1.78, 50.91, 99.29, 62.66
2023-04-28 05:00:00, 1.78, 50.91, 75.39, 54.73
2023-04-28 04:00:00, 1.78, 50.91,  0.00, 63.85
2023-04-28 03:00:00, 1.78, 50.91,  0.00, 62.46
2023-04-28 02:00:00, 1.78, 50.91, 88.55, 51.88
2023-04-28 01:00:00, 1.78, 50.91,122.31, 99.27
2023-04-28 00:00:00,20.01, 50.91,191.25,165.39
2023-04-27 23:00:00,35.44, 50.91,235.33,162.12
2023-04-27 22:00:00,35.45, 50.91,307.55,171.01
2023-04-27 21:00:00,35.41, 50.91,307.52,184.31
2023-04-27 20:00:00,35.43, 50.91,307.37,182.50
2023-04-27 19:00:00,35.42, 50.91,307.19,192.18
2023-04-27 18:00:00,35.43, 50.91,306.95,197.72
2023-04-27 17:00:00,35.30, 50.91,305.11,214.34
2023-04-27 16:00:00,35.20, 50.91,284.78,200.34
2023-04-27 15:00:00,35.22, 50.91,253.36,158.38
2023-04-27 14:00:00,35.04, 50.91,197.24,148.43
2023-04-27 13:00:00,35.03, 50.91,194.61,143.22
2023-04-27 12:00:00,34.85, 50.91,194.62,168.55
2023-04-27 11:00:00,34.98, 50.91,205.63,172.91
2023-04-27 10:00:00,34.89, 50.91,288.46,189.85
2023-04-27 09:00:00,26.89, 50.91,263.47,153.32
2023-04-27 08:00:00, 1.78, 50.91,156.68,120.95
2023-04-27 07:00:00, 1.78, 50.91,150.63,106.31
2023-04-27 06:00:00, 1.78, 50.91,150.68,197.14
2023-04-27 05:00:00, 1.78, 50.91,150.73,183.19
2023-04-27 04:00:00, 1.78, 50.91,150.68,178.45
2023-04-27 03:00:00, 1.78, 50.91,144.84,188.96
2023-04-27 02:00:00, 1.78, 50.91,138.41,181.71
2023-04-27 01:00:00, 1.78, 50.91, 95.88,165.09
2023-04-27 00:00:00, 2.42, 50.91,  7.69,173.14
2023-04-26 23:00:00,15.91, 50.91, 49.59,194.06
2023-04-26 22:00:00,43.29, 50.91,266.61,177.32
2023-04-26 21:00:00,43.61, 50.91,306.24,186.91
2023-04-26 20:00:00,43.52, 50.91,307.85,204.82
2023-04-26 19:00:00,43.55, 50.91,285.39,181.41
2023-04-26 18:00:00,43.47, 50.91,259.18,194.41
2023-04-26 17:00:00,24.62, 50.91,203.33,197.41
2023-04-26 16:00:00, 2.42, 50.91,151.95,211.46
2023-04-26 15:00:00, 2.42, 50.91,151.94,190.41
2023-04-26 14:00:00, 2.42, 50.91, 98.05, 96.27
2023-04-26 13:00:00, 2.42, 50.91, 97.27, 90.66
2023-04-26 12:00:00, 2.42, 50.91,148.12,104.03
2023-04-26 11:00:00, 2.42, 50.91,151.55,113.91
2023-04-26 10:00:00, 2.42, 50.91,151.32, 95.24
2023-04-26 09:00:00, 2.42, 50.91,151.21,118.52
2023-04-26 08:00:00,42.49, 50.91,143.25,103.34
2023-04-26 07:00:00,44.46, 50.91,149.66,105.86
2023-04-26 06:00:00,44.47, 50.91,131.22,110.13
2023-04-26 05:00:00,44.15, 50.91,119.29,102.29
2023-04-26 04:00:00,20.82, 50.91, 96.09, 97.07
2023-04-26 03:00:00,19.88, 50.91, 96.07,101.55
2023-04-26 02:00:00,19.87, 50.91, 96.54,112.29
2023-04-26 01:00:00,20.48, 50.91, 96.55,111.68
2023-04-26 00:00:00,44.50, 50.91,  6.93,179.98
2023-04-25 23:00:00,44.45, 50.91, 72.97,179.59
2023-04-25 22:00:00,44.38, 50.91,264.89,186.13
2023-04-25 21:00:00,44.40, 50.91,305.07,201.42
2023-04-25 20:00:00,44.36, 50.91,304.91,209.30
2023-04-25 19:00:00,44.29, 50.91,286.26,198.29
2023-04-25 18:00:00,44.35, 50.91,208.00,199.62
2023-04-25 17:00:00,44.45, 50.91,155.63,202.34
2023-04-25 16:00:00,44.20, 50.91,151.29,194.48
2023-04-25 15:00:00,44.37, 50.91,151.39,160.53
2023-04-25 14:00:00, 7.00, 50.91,151.25,160.98
2023-04-25 13:00:00, 2.42, 50.91,151.22,146.00
2023-04-25 12:00:00, 2.42, 50.91,151.18,154.49
2023-04-25 11:00:00, 2.42, 50.91,151.12,132.10
2023-04-25 10:00:00, 2.42, 50.91,151.22,133.97
2023-04-25 09:00:00, 2.42, 50.91,151.30,137.75
2023-04-25 08:00:00, 2.42, 50.91,151.33,174.78
2023-04-25 07:00:00, 2.42, 50.91,201.31,177.60
2023-04-25 06:00:00, 2.42, 50.91,239.03,184.22
2023-04-25 05:00:00, 2.42, 50.91,126.15,189.20
2023-04-25 04:00:00, 2.42, 50.91,111.95,184.66
2023-04-25 03:00:00, 2.42, 50.91,146.40,184.38
2023-04-25 02:00:00, 2.42, 50.91,154.81,190.91
2023-04-25 01:00:00, 2.42, 50.91,134.09,175.56
2023-04-25 00:00:00,38.36, 50.91,100.78,165.54
2023-04-24 23:00:00,44.20, 50.91,248.13,173.07
2023-04-24 22:00:00,44.16, 50.91,301.63,173.66
2023-04-24 21:00:00,44.14, 50.91,301.64,179.66
2023-04-24 20:00:00,44.10, 50.91,264.34,177.47
2023-04-24 19:00:00,44.32, 50.91,228.90,172.91
2023-04-24 18:00:00,44.30, 50.91,301.64,176.80
2023-04-24 17:00:00,43.95, 50.91,294.99,154.13
2023-04-24 16:00:00,44.19, 50.91,242.63,146.90
2023-04-24 15:00:00, 6.31, 50.91,159.86,142.44
2023-04-24 14:00:00, 2.42,100.91, 22.53,142.09
2023-04-24 13:00:00, 2.42,100.91,  0.00,135.19
2023-04-24 12:00:00, 2.42,100.91,  0.00,143.29
2023-04-24 11:00:00, 2.42,100.91, 21.77,145.85
2023-04-24 10:00:00, 2.42,100.91,103.30,154.75
2023-04-24 09:00:00, 2.42,100.91,111.31,170.39
2023-04-24 08:00:00, 2.42,100.91,150.56,187.55
2023-04-24 07:00:00, 2.42,100.91,150.44,180.60
2023-04-24 06:00:00, 2.42,100.91,150.47,130.95
2023-04-24 05:00:00, 2.42,100.91, 99.78, 75.49
2023-04-24 04:00:00, 2.42,100.91,  8.75, 77.30
2023-04-24 03:00:00, 2.42,100.91,  0.00, 67.93
2023-04-24 02:00:00, 2.42,100.91,  0.00, 73.19
2023-04-24 01:00:00, 2.42,100.91,  0.00, 71.42
2023-04-24 00:00:00,30.81,100.31,  0.00, 72.20
2023-04-23 23:00:00,41.64,100.31, 68.53,176.46
2023-04-23 22:00:00,41.36,100.31,300.52,175.90
2023-04-23 21:00:00,40.98,100.31,300.55,175.89
2023-04-23 20:00:00,41.10,100.31,301.06,181.61
2023-04-23 19:00:00,41.24,100.31,270.19,186.81
2023-04-23 18:00:00,40.20,100.31,149.61,140.24
2023-04-23 17:00:00, 2.42,100.31, 62.47, 70.84
2023-04-23 16:00:00, 2.42,100.31,  0.00, 30.84
2023-04-23 15:00:00, 2.42,100.31,  0.00,  0.02
2023-04-23 14:00:00, 2.42,100.31,  0.00,  0.02
2023-04-23 13:00:00, 2.42,100.31,  0.00,  0.02
2023-04-23 12:00:00, 2.42,100.31,  0.00,  0.02
2023-04-23 11:00:00, 2.42,100.31,  0.00,  0.02
2023-04-23 10:00:00, 2.42,100.31,  0.00,  0.02
2023-04-23 09:00:00, 2.42,100.31,  0.00,  0.02
2023-04-23 08:00:00, 2.42,100.31,  0.00, 47.98
2023-04-23 07:00:00, 2.42,100.31,  0.00, 69.60
2023-04-23 06:00:00, 2.42,100.31,  0.00,113.80
2023-04-23 05:00:00, 4.44,100.31,  0.00,118.71
2023-04-23 04:00:00,43.83,100.31,  0.00,120.21
2023-04-23 03:00:00,44.12,100.31, 82.07,103.52
2023-04-23 02:00:00,44.17,100.31,139.74,107.23
2023-04-23 01:00:00,44.09,100.31,149.23,115.35
2023-04-23 00:00:00,43.80,100.57, 96.14,143.29
2023-04-22 23:00:00,44.19,100.57,116.86,107.35
2023-04-22 22:00:00,44.20,100.57,300.43,126.28
2023-04-22 21:00:00,43.21,100.57,300.45,206.46
2023-04-22 20:00:00,44.69,100.57,267.04,296.63
2023-04-22 19:00:00,44.16,100.57,268.49,279.70
2023-04-22 18:00:00,44.25,100.57,288.28,271.08
2023-04-22 17:00:00, 5.74,100.57,279.36,289.61
2023-04-22 16:00:00, 2.42,100.57,149.01,295.76
2023-04-22 15:00:00, 2.42,100.57, 26.82,225.94
2023-04-22 14:00:00, 2.42,100.57,  0.00,193.22
2023-04-22 13:00:00, 2.42,100.57,  0.00,196.01
2023-04-22 12:00:00, 2.42,100.57,  0.00,182.42
2023-04-22 11:00:00, 2.42,100.57,  0.00,187.57
2023-04-22 10:00:00, 2.42,100.57,  0.00,181.42
2023-04-22 09:00:00, 2.42,100.57,  0.00,168.51
2023-04-22 08:00:00, 2.42,100.57,118.56,178.95
2023-04-22 07:00:00, 2.42,100.57, 97.46,172.43
2023-04-22 06:00:00, 2.42,100.57,  1.45,109.31
2023-04-22 05:00:00, 2.42,100.57,  0.00,117.66
2023-04-22 04:00:00, 2.42,100.57,  0.00,118.56
2023-04-22 03:00:00, 2.42,100.57,  0.00,102.49
2023-04-22 02:00:00,42.76,100.57,  0.00, 95.07
2023-04-22 01:00:00,44.04,100.57,  0.00,126.16
2023-04-22 00:00:00,43.91,100.59,  0.00,  0.02
2023-04-21 23:00:00,44.19,100.59, 47.64,  0.02
2023-04-21 22:00:00,43.73,100.59,303.99,185.94
2023-04-21 21:00:00,44.39,100.59,302.02,248.12
2023-04-21 20:00:00,44.21,100.59,297.72,217.13
2023-04-21 19:00:00,44.33,100.59,264.17,190.92
2023-04-21 18:00:00,43.98,100.59,267.80,206.39
2023-04-21 17:00:00,44.37,100.59,224.71,223.42
2023-04-21 16:00:00,44.40,150.59,162.67,236.21
2023-04-21 15:00:00, 6.86,150.59,127.62,224.69
2023-04-21 14:00:00, 2.42,150.59, 56.54,224.74
2023-04-21 13:00:00, 2.42,150.59,  0.00,223.17
2023-04-21 12:00:00, 2.42,150.59,  0.00,200.97
2023-04-21 11:00:00, 2.42,150.59,  0.00,221.21
2023-04-21 10:00:00, 2.42,150.59,  0.00,210.77
2023-04-21 09:00:00, 2.42,150.59, 55.21,194.75
2023-04-21 08:00:00, 2.42,150.59,132.28, 86.85
2023-04-21 07:00:00, 2.42,150.59,140.66,  0.02
2023-04-21 06:00:00, 2.42,150.59, 78.32,  0.02
2023-04-21 05:00:00, 2.42,150.59,  0.00,  0.02
2023-04-21 04:00:00,10.16,150.59,  0.00,  0.02
2023-04-21 03:00:00,44.11,150.59,  0.00,  0.02
2023-04-21 02:00:00,43.92,150.59,  8.61,  0.02
2023-04-21 01:00:00,44.37,150.59,147.28,  0.02
2023-04-21 00:00:00,43.77,150.60,132.89,  0.02
2023-04-20 23:00:00,44.16,150.60,166.81,  0.02
2023-04-20 22:00:00,43.87,150.60,296.30,109.30
2023-04-20 21:00:00,43.84,150.60,296.26,224.12
2023-04-20 20:00:00,44.31,150.60,287.64,218.71
2023-04-20 19:00:00,44.72,150.60,259.84,205.25
2023-04-20 18:00:00,44.63,150.60,197.83,204.20
2023-04-20 17:00:00,43.71,150.60,163.50,233.24
2023-04-20 16:00:00,44.41,150.60,149.18,242.33
2023-04-20 15:00:00,44.06,150.60,149.12,238.41
2023-04-20 14:00:00,15.76,150.60,121.94,223.83
2023-04-20 13:00:00, 2.42,150.60, 96.84,195.50
2023-04-20 12:00:00, 2.42,150.60,117.82,232.83
2023-04-20 11:00:00, 2.42,150.60,114.18,219.95
2023-04-20 10:00:00, 2.42,150.60, 81.79,232.12
2023-04-20 09:00:00, 2.42,150.60,149.50,197.89
2023-04-20 08:00:00, 2.42,150.60,133.25, 12.50
2023-04-20 07:00:00, 2.42,150.60,125.29,  0.02
2023-04-20 06:00:00, 2.42,150.60, 95.57,  0.02
2023-04-20 05:00:00, 2.42,150.60,  2.79,  0.02
2023-04-20 04:00:00, 2.42,150.60,  0.00,  0.02
2023-04-20 03:00:00, 2.42,150.60,  0.00,  0.02
2023-04-20 02:00:00, 2.42,150.60,  0.00,  0.02
2023-04-20 01:00:00, 2.42,150.60, 65.48,  0.02
2023-04-20 00:00:00, 4.46,150.62,148.85,  0.02
2023-04-19 23:00:00,44.28,150.62,247.42,  5.98
2023-04-19 22:00:00,44.12,150.62,298.63,192.39
2023-04-19 21:00:00,44.19,150.62,293.33,218.62
2023-04-19 20:00:00,44.21,150.62,297.56,226.59
2023-04-19 19:00:00,44.13,150.62,293.63,240.73
2023-04-19 18:00:00,44.08,150.62,275.21,212.47
2023-04-19 17:00:00,43.91,150.62,247.61,214.82
2023-04-19 16:00:00,44.43,150.62,189.38,231.57
2023-04-19 15:00:00, 7.03,150.62,148.63,229.65
2023-04-19 14:00:00, 2.42,150.62,102.33,201.51
2023-04-19 13:00:00, 2.42,150.62, 45.93,203.97
2023-04-19 12:00:00, 2.42,150.62,  0.00,170.38
2023-04-19 11:00:00, 2.42,150.62,  0.00,207.20
2023-04-19 10:00:00, 2.42,150.62, 25.70,228.57
2023-04-19 09:00:00, 2.42,150.62,129.76,223.51
2023-04-19 08:00:00, 2.42,150.62,148.59, 84.24
2023-04-19 07:00:00, 2.42,150.62,148.65,  0.02
2023-04-19 06:00:00, 2.42,150.62,146.88,  0.02
2023-04-19 05:00:00, 2.42,150.62, 94.77,  0.02
2023-04-19 04:00:00, 2.42,150.62,  5.28,  0.02
2023-04-19 03:00:00, 2.42,150.62,  0.00,  0.02
2023-04-19 02:00:00, 4.02,150.62,  0.00,  0.02
2023-04-19 01:00:00,44.43,150.62,  0.00,  0.02
2023-04-19 00:00:00,44.19,150.60,  0.00,  0.02
2023-04-18 23:00:00,44.23,150.60,108.72,  0.02
2023-04-18 22:00:00,44.28,150.60,205.59,171.21
2023-04-18 21:00:00,44.01,150.60,299.57,238.92
2023-04-18 20:00:00,44.49,150.60,299.12,237.56
2023-04-18 19:00:00,44.25,150.60,298.28,214.23
