Location Names,GUIJA,FINCA LOS ANDES,CANDELARIA DE LA FRONTERA,PLANES DE MONTECRISTO,SANTA ANA-UNICAES,CONCEPCION QUEZALTEPEQUE,LAS PILAS,NUEVA CONCEPCION,LA PALMA,PROCAFE,SAN ANDRES
Location Ids,A15,A18,A27,A31,A37,G12,G13,G3,G4,L48,L4
Time,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion,Precipitacion
2012-01-01 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-02 07:00:00,0,0,0.4,3,0.1,0,1.5,0,0,0,0
2012-01-03 07:00:00,0,0,0,6.8,0,0,6.5,0,0,0,0
2012-01-04 07:00:00,0,0,0,2.7,0,0,0.9,0,0,0,0
2012-01-05 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2012-01-06 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-07 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 07:00:00,0,0,0,0,0,0,0,0,0,0,2.7
2012-01-14 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-15 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-16 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-17 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-18 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-19 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-20 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-21 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-22 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-23 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-24 07:00:00,0.3,4.4,0,0,5.5,0,0,0,0,0.3,12.5
2012-01-25 07:00:00,0,0.3,0.3,0,0,0,0,0,0,0,0
2012-01-26 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-27 07:00:00,0,0,0,1,0,0,1.7,0,0,0,0
2012-01-28 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-01-29 07:00:00,0,0,0,1.1,0,0,0.3,0,0,0,0
2012-01-30 07:00:00,0,0,0,2.7,0,0,0,0,0,0,0
2012-01-31 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-01 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-02 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-03 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-04 07:00:00,0,0,0,0,0,0,0.5,0,0,0,0
2012-02-05 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-06 07:00:00,0,0,0,0.3,0,0,0,0,0,0,0
2012-02-07 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-08 07:00:00,0,0,0,0,0,0,0,1,0,0,0
2012-02-09 07:00:00,0,0.2,0,0,0,0,0,0,0,0,0
2012-02-10 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-12 07:00:00,0,0,0,0.2,0,0,0,0,0,0,0
2012-02-13 07:00:00,0,0,0,1.2,0,0,0,0,0,0,0
2012-02-14 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-15 07:00:00,0,0,0,0.6,0,0,1.5,0,0,0,0
2012-02-16 07:00:00,0.3,0,0,24.7,0,0,1,0,11.9,0,0
2012-02-17 07:00:00,0,0,18.9,0,6.9,0,0,20.1,0,0,0
2012-02-18 07:00:00,0,0,0,0.5,0,0,0,0.1,0.1,0,0
2012-02-19 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-20 07:00:00,0,0,0,0,0,0,0,0,0,2.4,0
2012-02-21 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-22 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-23 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-24 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-25 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-26 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-27 07:00:00,0,0,0,0.4,0,0,0,0,0,0,0
2012-02-28 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2012-02-29 07:00:00,0,0,0,0.2,0,0,0,0,0,0,0
2012-03-01 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-02 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-03 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-04 07:00:00,0,0,0,0,0,0,11.7,0,0,0,0
2012-03-05 07:00:00,0,0,0,7.4,0,0,0,0,0.5,0,0
2012-03-06 07:00:00,0,0,0,0,0,0,0.5,0,0,0,0
2012-03-07 07:00:00,0,0,0,0.5,0,0,1.5,0,0,0,0
2012-03-08 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-09 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-10 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-12 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-13 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-14 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-15 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-16 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-17 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-18 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-19 07:00:00,0,29.2,0.7,0,35,0,0,42.2,0,0,0
2012-03-20 07:00:00,0,0,0,51.9,0,0,0.2,0,1.5,0,0
2012-03-21 07:00:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-22 07:00:00,0,0,0,0,0,0,0,0,0.7,0,0
2012-03-23 07:00:00,0,0,0,0,0,0,0,0,0,0,1.2
2012-03-24 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-25 07:00:00,0,0,0,0,0,0,0,0,0,0,0.2
2012-03-26 07:00:00,0,0,0,0,0,0,0,0,0,0,0.9
2012-03-27 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-28 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-29 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-30 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-31 07:00:00,0,0,0,0,0,0,2.4,0,8.4,0,0
2012-04-01 07:00:00,0.6,7.8,0,0,0.1,-999,13.5,4.5,7.2,0,0
2012-04-02 07:00:00,1,0.5,0.1,4.6,0,-999,11.6,1.5,14.8,0,0
2012-04-03 07:00:00,0.6,0,0,0,0.1,-999,0,0,0,0,0
2012-04-04 07:00:00,0,0,0,1.5,0,-999,35.7,0,0,0,0
2012-04-05 07:00:00,0,0,0,0,0,-999,0,0,0,0,1.8
2012-04-06 07:00:00,0,0,0,0,0,-999,7.5,0,0,0,12.7
2012-04-07 07:00:00,0,22.2,0,0,16.3,-999,0,9.4,2.3,13.2,0
2012-04-08 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-04-09 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-04-10 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-04-11 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-04-12 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-04-13 07:00:00,1.7,27.9,0.9,0,25.3,-999,0,2.7,2.5,13.6,2.3
2012-04-14 07:00:00,4.1,18.6,0.5,12.1,0.5,-999,14.3,18.4,2,0,0
2012-04-15 07:00:00,62.6,8.4,10.4,17.4,24.4,-999,27.8,14.5,44.5,0,0
2012-04-16 07:00:00,30.4,18,0.4,20,31.4,-999,9,11.7,3.5,0,0.4
2012-04-17 07:00:00,0,22.9,0,4,0,-999,11.3,0.3,1.2,35.2,1.1
2012-04-18 07:00:00,27,1.7,25.8,12.3,23.6,-999,20.3,0,24.3,19,0.1
2012-04-19 07:00:00,1,0.6,3.5,1.1,1.4,-999,1.5,0,0.1,0,0.2
2012-04-20 07:00:00,0,0.8,0,0.1,0,-999,0,0,0,2.2,5.8
2012-04-21 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-04-22 07:00:00,0,2.8,27.4,6.7,2.2,-999,0,1.8,1.2,2.6,0
2012-04-23 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-04-24 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-04-25 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-04-26 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-04-27 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-04-28 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-04-29 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-04-30 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-05-01 07:00:00,9,12.1,1.5,20.1,5.8,-999,15,8.1,3,0,2
2012-05-02 07:00:00,0,0,0,0,0,-999,0,0,0.8,0,0
2012-05-03 07:00:00,12,10.4,14.3,0.6,24.1,-999,0,17.1,0,1,20.8
2012-05-04 07:00:00,0,0.8,3.3,0,0,-999,0,18.1,0,5.6,22
2012-05-05 07:00:00,18.5,0,0.5,0,1,-999,0,0.5,0,6.4,16.4
2012-05-06 07:00:00,4.1,0.3,10,0,10.7,-999,7,11.3,2.6,0,1.2
2012-05-07 07:00:00,10.5,0.7,1.4,0,26.9,-999,20,0,1,6,0
2012-05-08 07:00:00,0,0,34.8,0,0,-999,0,0,0.5,3.2,1.2
2012-05-09 07:00:00,0,0,0,0,0,-999,0,0,0,1,0
2012-05-10 07:00:00,0,0,0,0,0,-999,4.8,0,0,0,0
2012-05-11 07:00:00,9.8,3.3,14.8,0,0,-999,0.8,5,8,0,0
2012-05-12 07:00:00,19,3.2,3.4,46.2,1.2,-999,13.5,10.6,7.6,1.4,2.2
2012-05-13 07:00:00,15.2,123.2,9.2,9.9,26.2,-999,35,46.8,1.4,16.8,14
2012-05-14 07:00:00,0.5,7.5,0,0,6.5,-999,0,7.7,1.5,3.8,0.5
2012-05-15 07:00:00,0.4,56,13,1.4,52.7,-999,15.2,16.4,9.9,18.2,34.4
2012-05-16 07:00:00,0.2,0.7,2.6,16.9,0,-999,3,0,48.2,4.8,0.9
2012-05-17 07:00:00,13,6.8,0,46.7,1,-999,16.9,5.1,39.7,7.8,0
2012-05-18 07:00:00,1.4,15.9,8.6,1.8,5.7,-999,0.8,33.2,5.8,123.6,5.5
2012-05-19 07:00:00,0,0,0,0,0,-999,0,0,0,0.8,0
2012-05-20 07:00:00,29.3,2.5,21.8,81.6,5.5,-999,53.4,6,25,8.4,0.3
2012-05-21 07:00:00,0.1,0,1.3,25.7,0,-999,24.7,0.1,12.3,1.4,12.9
2012-05-22 07:00:00,7.3,6,35.3,0.6,17.1,-999,8,23.1,3.4,0,13.3
2012-05-23 07:00:00,9.2,0,0.8,2.8,0,-999,0,4,0.2,9.4,0
2012-05-24 07:00:00,8.1,1.7,10.1,71.3,2,-999,34.7,37,30.2,1,10.6
2012-05-25 07:00:00,0,0.8,0.1,16.3,0,-999,0.1,0,0.5,1.8,0
2012-05-26 07:00:00,0,5.7,1.7,0.7,1,-999,0,0.1,9.7,2.2,6.6
2012-05-27 07:00:00,34.3,19.8,40.5,44.3,31.1,-999,12.5,39.4,15.9,9,12.6
2012-05-28 07:00:00,1.8,0.4,1,0.7,1.1,-999,0,0.2,0.1,0,0.9
2012-05-29 07:00:00,0,1.6,0,12.6,0,-999,4,0,0,0.8,0
2012-05-30 07:00:00,0,7.9,3.2,0,3.6,-999,0,0,0,0.8,0.1
2012-05-31 07:00:00,4.3,2.5,0.1,13.7,4.7,-999,35.8,0,53.5,0,15
2012-06-01 07:00:00,8.7,4,7.1,0.1,0,-999,0,0.8,0,0.6,1.2
2012-06-02 07:00:00,0,27.1,16.6,0,4.9,-999,0,0.1,11.7,1,12.6
2012-06-03 07:00:00,1.1,0.3,0.4,27.4,14.1,-999,14.4,47.4,14.9,0,0
2012-06-04 07:00:00,1.2,1,0.1,13.3,0.6,-999,8.5,7.2,2.6,0,2
2012-06-05 07:00:00,25.8,0.4,7.6,13.3,12,-999,12,5.5,2.6,4.6,0
2012-06-06 07:00:00,0,31.8,1.8,4.3,18.6,-999,2.2,0,0,4.8,2.9
2012-06-07 07:00:00,0,0.5,0.2,0,0,-999,0,0,0,0,0
2012-06-08 07:00:00,0,0.2,0,0,1.1,-999,0,0,0,0.4,2.7
2012-06-09 07:00:00,0,0,1.5,29,0.6,-999,0,0.1,18.4,3.8,0
2012-06-10 07:00:00,3.2,1.3,0.6,1.4,0,-999,18.4,5,58.6,16.4,57.6
2012-06-11 07:00:00,5.6,7,15.6,75.8,10,-999,16.4,7,15.2,6.8,15.5
2012-06-12 07:00:00,0,0.4,0,0,0,-999,0,0,0,0,0
2012-06-13 07:00:00,0,0,0,0,0,-999,0,11.5,0,0,0
2012-06-14 07:00:00,5.9,5.7,7.1,3.3,23.4,-999,2,6.1,32.7,6.2,25.7
2012-06-15 07:00:00,12.8,2.6,0.6,7.2,6.8,-999,19,2.4,0.8,11.4,3.6
2012-06-16 07:00:00,0.4,3.2,8.4,0.6,0,-999,0,0,0,0,19.2
2012-06-17 07:00:00,32.8,3.5,0.5,27.4,0,-999,5.5,7.3,20,8.2,0.1
2012-06-18 07:00:00,0,0.4,6.1,0.4,0,-999,19.2,8.1,4.2,0,0
2012-06-19 07:00:00,1,2.4,2.5,1.7,9.5,-999,6.2,0.5,6.5,1,0.8
2012-06-20 07:00:00,1.6,11.8,2.9,11.5,5.3,-999,2.5,2.7,3.9,10,0.6
2012-06-21 07:00:00,0.1,0.3,1.1,0.2,0.2,-999,0,0,0,0,0
2012-06-22 07:00:00,0,0.3,0,0.9,0,-999,9.4,0,2.5,0,0
2012-06-23 07:00:00,0,20,0,10.8,0,-999,26.4,0,5.5,1,0
2012-06-24 07:00:00,15.9,43.9,14.4,11.4,11,-999,4,1.9,2.6,8.3,9.1
2012-06-25 07:00:00,0,0,0,0,0,-999,0,0,0,0,0
2012-06-26 07:00:00,0,0,0,5.1,0,-999,0.2,0,0,0,0
2012-06-27 07:00:00,0,5,0,1,0.7,-999,2,0,58.7,0,0
2012-06-28 07:00:00,1.1,1.2,0,0.8,1.5,-999,0,5.6,9.7,0.4,1.7
2012-06-29 07:00:00,1.3,10.3,2.5,6.5,6.8,-999,60.8,74.6,5.1,0,6.1
2012-06-30 07:00:00,0,2.2,0.4,0,1.4,-999,0,13.2,0,0,0
2012-07-01 07:00:00,0,0.2,0,0,0,0,0,0,0,1,0.3
2012-07-02 07:00:00,0,3.4,2.6,33.1,1.2,0,18,0,22,46,2.2
2012-07-03 07:00:00,0.2,0,0.8,8.9,0,0,3.2,0.5,74.1,16,0.4
2012-07-04 07:00:00,7.3,10.2,8.5,6.6,6.2,52.9,46.2,19.3,7.1,10.2,11
2012-07-05 07:00:00,0.3,42.9,0.3,1.5,14,15,9.3,3.3,3,19,13.3
2012-07-06 07:00:00,0,0,0,0,0,0,0,0,0,1.6,0
2012-07-07 07:00:00,0,0,0,0,0,1,0,0,0,0,6
2012-07-08 07:00:00,1,47.8,4.8,3.6,33.5,5,2.9,6.6,4.7,25.2,41
2012-07-09 07:00:00,14.4,33.1,9.3,16.7,29.4,37.3,16.2,50.1,29.6,2.6,12.5
2012-07-10 07:00:00,0,0,0,0,0,45.5,0,0,0,0,0
2012-07-11 07:00:00,4.5,0.3,0,46,0,2.3,35.2,3.1,21.2,32.4,0
2012-07-12 07:00:00,32.9,0,0.2,4.9,14.3,8.5,22.8,1.5,23.6,2,0.6
2012-07-13 07:00:00,7.9,0,5.2,0,5.5,16.8,1.2,3.2,0,13.2,1.2
2012-07-14 07:00:00,12.5,48.4,23.3,0,31.5,8.4,0,23.5,21.2,26,44.8
2012-07-15 07:00:00,0,20.5,0.5,0,0,0,0,0.5,0,4,0
2012-07-16 07:00:00,0.4,0.9,18.3,0,19,10.2,0,0,0,1,0
2012-07-17 07:00:00,10.1,34.2,1.3,34.8,11.4,13.5,5,9.4,17.1,0,4.1
2012-07-18 07:00:00,0.1,54.8,12,0,46.7,0,0,24,0.6,37.8,61.7
2012-07-19 07:00:00,24.5,5.1,8.3,20.1,0.5,19.3,11,29.1,39.2,4.6,1.9
2012-07-20 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-07-21 07:00:00,0.5,6,0,0,5.5,0,0,0.5,0,26.6,0
2012-07-22 07:00:00,0,6.9,0,0.5,4.9,2.8,0,0,0,15.8,17.1
2012-07-23 07:00:00,75.4,11.7,29.7,53.9,20.4,47.6,28,24.9,40.3,3.6,11.8
2012-07-24 07:00:00,2.2,0,0,10.3,0,0,14.6,0,11.2,0,0
2012-07-25 07:00:00,0,3.4,0,0,3,0,0,0.1,0,0,8.2
2012-07-26 07:00:00,0,0,0,0,0,0,0,1,0,2.4,0
2012-07-27 07:00:00,21.7,1,0,0,0,0,0,0.2,18.6,0,0.4
2012-07-28 07:00:00,0.1,0,1.6,2.6,0,0,0.5,13,4.5,7,8.5
2012-07-29 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-07-30 07:00:00,0,11.7,0,0,0,0,0,0,0,60.6,18.3
2012-07-31 07:00:00,3.5,28.4,5.6,13.7,11,21.6,8.8,19.7,14.6,18,25.9
2012-08-01 07:00:00,7,44.2,23.7,0,25.2,4.3,0,1.3,0.1,26.4,8.2
2012-08-02 07:00:00,0.4,11.8,1.4,18.7,41.5,0,14.8,2.2,3.6,7.4,21.4
2012-08-03 07:00:00,4.8,22.8,0,35.8,0,0,19.6,0.3,40.3,2.2,10.6
2012-08-04 07:00:00,30.9,67,16.2,3.5,20.6,0,0.5,40.5,4.4,54.2,12.1
2012-08-05 07:00:00,37.1,54.6,7,3.9,35,0,4.3,13.1,14.5,0,2.5
2012-08-06 07:00:00,0,0,0,0,0,3.8,0,0,0,0,0
2012-08-07 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-08-08 07:00:00,22.2,1.9,26.3,42.5,4.8,0,12.2,57.2,34.8,3.6,5
2012-08-09 07:00:00,6.2,2.6,6.7,4.5,26,5.3,10.4,2.1,4.7,1.4,4.7
2012-08-10 07:00:00,0.1,5.1,1.7,0,3.7,10.8,2.7,0,6.8,0,0
2012-08-11 07:00:00,0.3,0.7,0,2.7,0.4,0,0.7,1.1,13.3,0,25.4
2012-08-12 07:00:00,37.6,3,2.8,14.4,0.6,2.4,11.6,22.1,2.8,0,0.5
2012-08-13 07:00:00,15.1,12.2,0.9,4.9,0.8,15.8,1,6.6,14.3,24.6,55
2012-08-14 07:00:00,0,0,1.9,0,0,0,0,9.4,0,0.8,0
2012-08-15 07:00:00,0,0,0,0,0,0,0,0,0.5,2,0
2012-08-16 07:00:00,0,0.6,0,116.5,0,0,87,0,13.6,0,0
2012-08-17 07:00:00,0.1,3.6,6.9,9.3,14.3,0,12.3,1,0.8,0,0
2012-08-18 07:00:00,7.3,2.8,4.2,28.5,2,8.3,19.4,5.3,13.2,4.4,31
2012-08-19 07:00:00,25.5,12.5,25.2,14.7,16.1,0,16.8,25,52.5,11,3.6
2012-08-20 07:00:00,0,0.7,0,0,0,0,0,0,0,0,2.1
2012-08-21 07:00:00,111.2,76.6,62.4,16,31,143,43.4,41.9,60.4,0,7.2
2012-08-22 07:00:00,15.4,14.5,16.6,31.5,29.4,30.8,8.8,14,10.1,24.4,26.5
2012-08-23 07:00:00,2.1,0,2.6,7.6,16.7,22.7,7.3,13.7,10,0,0
2012-08-24 07:00:00,5.5,22,46,0.4,2,18.3,0,6.9,0,5.8,5.5
2012-08-25 07:00:00,0.2,0.6,0.2,0,0,10.2,0,0,0,7.2,5.3
2012-08-26 07:00:00,0,0.3,0,0,0,0,0,0,0,0,0
2012-08-27 07:00:00,2.3,90.6,47.7,2.2,12,0,11.1,14,8,48.8,31.1
2012-08-28 07:00:00,2.8,0,44.9,39.3,0,8.5,17.2,7,5.1,1.2,0
2012-08-29 07:00:00,12.4,2.1,19.9,57.7,2.7,13.8,42.2,10.5,12.7,0.8,2.5
2012-08-30 07:00:00,16.5,8.5,19.2,78.7,32,18.7,45.7,21.8,100.5,7.4,3.7
2012-08-31 07:00:00,7.4,7.5,10.4,8.2,16,0,20,17.2,25.4,15.2,21
2012-09-01 07:00:00,28.3,23.5,4.3,11.5,7.4,18.3,15.8,19.6,9.7,2.6,20.9
2012-09-02 07:00:00,0.1,0,0,0,0,0,0,0,0,12,2.2
2012-09-03 07:00:00,2.1,0.7,0,0,0,0,0,1.9,0.1,15.4,21.6
2012-09-04 07:00:00,0,0,0,5.6,0,0,1.8,0,2.8,4.8,0
2012-09-05 07:00:00,2.5,8.3,12,20.1,6,0,50.5,1.7,30.1,4,2.3
2012-09-06 07:00:00,28.6,5.1,3.2,12.8,3.6,0,26.2,4.5,68.3,11.2,37.6
2012-09-07 07:00:00,9.7,1.8,3.8,30,2.1,10.6,52.2,31,37.4,0.4,0.3
2012-09-08 07:00:00,5,15.5,16.8,37.7,8,3.8,27.4,3.5,16.2,4.6,5.9
2012-09-09 07:00:00,23.2,25,26.5,26.7,37,0,6.2,33.1,30.4,0.8,2.3
2012-09-10 07:00:00,2.5,5,2.1,3.6,0,0,7.9,9,10.9,17.8,3.2
2012-09-11 07:00:00,6.7,12.5,36,6.8,22.6,8.6,27.6,20.9,9,4.6,3.1
2012-09-12 07:00:00,0,0.5,0,0,5.6,5.2,0,0,0,0,0.1
2012-09-13 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-09-14 07:00:00,0,0,0,0,0,0,0,0,0,15.6,1.2
2012-09-15 07:00:00,0,0,0,0,0,0,0,0.3,0,0,0
2012-09-16 07:00:00,4.1,1.1,2.4,9.8,1.4,12.4,6.5,1.1,2.1,8.4,0
2012-09-17 07:00:00,0.6,47.9,1.8,5.3,20,22.8,3.3,4.9,4.2,45,2.7
2012-09-18 07:00:00,3.2,0.2,6.6,7.6,6.5,10.2,0,5.8,7,9,5.8
2012-09-19 07:00:00,0,0,2.2,0,9.9,18,0,0,1.9,8.2,12.7
2012-09-20 07:00:00,0.1,0.7,0.2,2.4,1,0,17.7,0,0.5,0,26.3
2012-09-21 07:00:00,2.3,24,19.4,6.9,11.9,20.7,1.6,1.1,11.9,14.6,6.1
2012-09-22 07:00:00,38.5,47.2,42.3,18.9,38.1,25.5,37.7,56.5,50.9,51.6,36.9
2012-09-23 07:00:00,33.5,16.5,39.2,46.5,29,0,15.8,6.3,65.1,37.2,8.1
2012-09-24 07:00:00,8.4,4.5,14.2,3.7,3.3,30.4,6.8,21.3,27.1,0,0
2012-09-25 07:00:00,29.2,35.8,75.4,40.4,32,28.2,17.8,38.2,26,10.2,38.1
2012-09-26 07:00:00,0,0,0,4.6,0,14.7,10,0,3.2,1.4,0
2012-09-27 07:00:00,0.4,0,0,13.1,0,0,5,0,2.4,2.4,6
2012-09-28 07:00:00,6.4,50,17.1,0.2,32.5,10.4,0,2.6,32.7,14,8
2012-09-29 07:00:00,0.1,0.2,37.7,0,0,8.3,0,0,13.8,0,0
2012-09-30 07:00:00,0.2,29.3,5.7,0.1,0,17.7,0,1.2,10.7,29.4,1.7
2012-10-01 07:00:00,10.1,15.5,0,29.7,6.5,24.3,11.5,0.2,1.4,51.8,2.7
2012-10-02 07:00:00,0,4.7,0,4.6,0,22.7,3.5,0.8,14.9,4.2,0
2012-10-03 07:00:00,0.2,2.8,0,2.9,0.8,24.9,4,2.2,20.8,1,13.3
2012-10-04 07:00:00,0.1,30.8,0,0,28,18.5,0,0.5,0,38,61.1
2012-10-05 07:00:00,0,0,0,0,0,32.8,0,13.3,0,6.6,0.3
2012-10-06 07:00:00,0,26.6,6.2,3.5,5.8,30.2,0,0,0.2,7.8,23
2012-10-07 07:00:00,5.3,16.7,7.5,0.2,30.9,28.6,1.4,25.9,2.9,3.4,21.2
2012-10-08 07:00:00,61.6,7.2,81,47.9,35,29.2,31.8,40.5,23.8,45.2,11.8
2012-10-09 07:00:00,7.8,12.2,5.5,0.4,28.6,38.9,5.7,18,13.2,5.2,16.2
2012-10-10 07:00:00,9.6,65,6.8,46.6,29.2,36.5,17.8,21.4,58.1,36.6,19.4
2012-10-11 07:00:00,47.1,15.5,11,6.2,5,0,33,5.4,25.1,4,18.2
2012-10-12 07:00:00,0.2,0,0,9.8,0,18.2,1.6,0.7,2.7,40.8,0
2012-10-13 07:00:00,0,0,0,1.5,0,0,0.8,0,0,0.8,0
2012-10-14 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-10-15 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-10-16 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-10-17 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2012-10-18 07:00:00,3.2,0,0,0.7,0,28.7,0,0,0,0,0
2012-10-19 07:00:00,1.7,5.5,0.5,9.2,2.5,12.9,18.9,14.4,13.7,26,0
2012-10-20 07:00:00,28.3,34.6,5.7,37.3,17.5,14.5,43.5,4.1,52.7,10.2,1.7
2012-10-21 07:00:00,0,3.8,0.4,0,1,18.8,0,0,0.2,1.6,0.4
2012-10-22 07:00:00,1,9.2,1.7,7.9,2.2,0,12.7,19.2,46.3,1.8,0.9
2012-10-23 07:00:00,0,0.3,0,11.5,0,13.7,6,0,1.9,0,0
2012-10-24 07:00:00,0,0,0,1.3,0,15.4,0.8,0,0,0,0
2012-10-25 07:00:00,0,0,0,0.8,0,22.5,1,0,0,0,0
2012-10-26 07:00:00,0,0,0,0.1,0,0,0,0,0,0,0
2012-10-27 07:00:00,0,0,0,0.1,0,0,0,1,0,0,0
2012-10-28 07:00:00,0,0,0,0,0,28.2,0.3,0,0,0,0
2012-10-29 07:00:00,0,0,0,1.1,0,36.5,0,0,0,0,0
2012-10-30 07:00:00,0,0,0,0,0,29.7,0,0,0,0,0
2012-10-31 07:00:00,0,0,0,0,0,18.9,0,0,0,0,0
2012-11-01 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-11-02 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-11-03 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-11-04 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-11-05 07:00:00,0,1.2,0,0,0,0,0,0,0,1.2,0
2012-11-06 07:00:00,0,0,0,0.8,0,0,0,0,0,0,0
2012-11-07 07:00:00,0,0,0,2,0,0,6.5,0,0,0,0
2012-11-08 07:00:00,0,0,0,0.7,0,0,0,0,0,0,0
2012-11-09 07:00:00,0,0,0,0.5,0,0,0,0,0,0,0
2012-11-10 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-11-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-11-12 07:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-11-13 07:00:00,0,0,0,3.1,0,0,1.3,0,0,0,0
2012-11-14 07:00:00,0,0,0,1.3,0,0,0,0,0,0,0
2012-11-15 07:00:00,0,0,0,0.5,0,0,0.6,0,0,0,0
