Location Names,GUIJA,FINCA LOS ANDES,CANDELARIA DE LA FRONTERA,PLANES DE MONTECRISTO,SANTA ANA-UNICAES,LAS PILAS,NUEVA CONCEPCION,LA PALMA,SAN ANDRES
Location Ids,A15,A18,A27,A31,A37,G13,G3,G4,L4
Time,ETo,ETo,ETo,ETo,ETo,ETo,ETo,ETo,ETo
2012-02-27 07:00:00,5.19110493671087,3.73548107450767,4.55214117866954,3.08023056231336,4.87100211532994,3.00014925481129,5.36143860915052,4.204535458883,4.97868303072775
2012-02-28 07:00:00,5.3554171001671,3.47970811667738,4.22397332856272,3.01957848082211,4.85754316091249,2.50688933291235,5.29965264776515,3.90251303486076,4.8258366459786
2012-02-29 07:00:00,5.74836519928763,3.55235338007357,4.57449816975855,3.43819061433427,5.06971887537726,3.27574896700851,5.66954407991356,4.86880356641669,5.015695056073
2012-03-01 07:00:00,5.90257728289272,3.98240010046056,4.99901046598571,4.25847246045515,5.46621709273117,4.29538803604898,5.70162731255265,5.43436519944449,5.59263378670858
2012-03-02 07:00:00,5.83057733879057,4.10658268970615,5.43463603692901,4.21183804662028,5.78473633514813,4.29195167122661,5.53376684609609,5.2630664735453,5.38205492139397
2012-03-03 07:00:00,5.80699281682081,3.86793454183777,5.46275798752653,4.11033499074485,5.58484851382438,4.83085220113453,5.43858019702731,5.31729032403918,5.6516340208333
2012-03-04 07:00:00,5.40189013846359,2.73963754436298,4.9157622047909,2.64693898653509,5.23573286532745,2.42038604537254,4.58228284921641,3.645410577359,5.14478382868106
2012-03-05 07:00:00,4.3064796279733,2.80172645222369,3.85640637339772,2.25669338668293,4.50039514912267,2.36665086517081,3.60195469190924,3.08616697541371,5.29582167510699
2012-03-06 07:00:00,4.48485143519495,2.81925815012299,4.25057166692982,2.46336540149979,4.60135909448665,2.36281263801354,4.20231263155925,2.93275149498179,4.89601427838041
2012-03-07 07:00:00,5.9243864033885,4.09773671731928,5.08898669754054,4.12155752284493,5.85990074642661,3.67540782888642,6.12590075982456,4.88950703665446,5.88270130884236
2012-03-08 07:00:00,6.16386099894539,4.36553203334432,5.12212246118273,4.16865956445155,5.87658238396619,3.54778844827377,6.07258723707876,4.86969998501057,5.67697810649666
